Date,Open,High,Low,Close,Adj Close,Volume,Ticker,Company_Name
"Aug 9, 2024",507.71,518.34,505.70,517.77,516.86,"13,696,600",META,"Meta Platforms, Inc."
"Aug 8, 2024",497.50,509.96,494.72,509.63,508.73,"16,156,800",META,"Meta Platforms, Inc."
"Aug 7, 2024",503.13,510.15,486.86,488.92,488.06,"20,105,300",META,"Meta Platforms, Inc."
"Aug 6, 2024",479.00,502.56,478.65,494.09,493.22,"20,955,000",META,"Meta Platforms, Inc."
"Aug 5, 2024",451.35,483.48,450.80,475.73,474.89,"21,396,200",META,"Meta Platforms, Inc."
"Aug 2, 2024",489.00,501.15,476.15,488.14,487.28,"24,044,700",META,"Meta Platforms, Inc."
"Aug 1, 2024",521.00,527.17,492.10,497.74,496.86,"43,083,100",META,"Meta Platforms, Inc."
"Jul 31, 2024",471.02,476.50,466.75,474.83,474.00,"24,285,800",META,"Meta Platforms, Inc."
"Jul 30, 2024",467.00,472.73,456.70,463.19,462.38,"11,390,400",META,"Meta Platforms, Inc."
"Jul 29, 2024",469.88,473.96,465.02,465.71,464.89,"11,339,600",META,"Meta Platforms, Inc."
"Jul 26, 2024",464.20,469.77,459.42,465.70,464.88,"14,222,400",META,"Meta Platforms, Inc."
"Jul 25, 2024",463.26,463.55,442.65,453.41,452.61,"18,240,500",META,"Meta Platforms, Inc."
"Jul 24, 2024",472.31,476.30,460.58,461.27,460.46,"17,649,700",META,"Meta Platforms, Inc."
"Jul 23, 2024",489.84,495.22,487.72,488.69,487.83,"9,455,500",META,"Meta Platforms, Inc."
"Jul 22, 2024",486.58,492.06,483.90,487.40,486.54,"12,023,100",META,"Meta Platforms, Inc."
"Jul 19, 2024",476.06,486.71,475.71,476.79,475.95,"15,149,400",META,"Meta Platforms, Inc."
"Jul 18, 2024",475.00,479.24,464.54,475.85,475.01,"19,267,200",META,"Meta Platforms, Inc."
"Jul 17, 2024",479.17,479.17,459.12,461.99,461.18,"28,076,600",META,"Meta Platforms, Inc."
"Jul 16, 2024",501.50,503.95,485.79,489.79,488.93,"14,075,800",META,"Meta Platforms, Inc."
"Jul 15, 2024",498.63,506.68,493.37,496.16,495.29,"12,539,200",META,"Meta Platforms, Inc."
"Jul 12, 2024",497.76,508.09,494.23,498.87,497.99,"19,750,500",META,"Meta Platforms, Inc."
"Jul 11, 2024",530.89,535.46,508.37,512.70,511.80,"16,458,300",META,"Meta Platforms, Inc."
"Jul 10, 2024",530.79,538.88,528.36,534.69,533.75,"10,983,300",META,"Meta Platforms, Inc."
"Jul 9, 2024",533.75,537.48,528.19,530.00,529.07,"8,753,200",META,"Meta Platforms, Inc."
"Jul 8, 2024",542.35,542.81,526.65,529.32,528.39,"14,917,500",META,"Meta Platforms, Inc."
"Jul 5, 2024",511.60,540.87,511.60,539.91,538.96,"21,354,100",META,"Meta Platforms, Inc."
"Jul 3, 2024",506.37,511.28,506.02,509.96,509.06,"6,005,600",META,"Meta Platforms, Inc."
"Jul 2, 2024",500.76,510.50,499.45,509.50,508.60,"7,739,500",META,"Meta Platforms, Inc."
"Jul 1, 2024",504.95,506.58,493.17,504.68,503.79,"10,328,200",META,"Meta Platforms, Inc."
"Jun 28, 2024",517.15,521.88,503.84,504.22,503.33,"15,855,100",META,"Meta Platforms, Inc."
"Jun 27, 2024",514.25,522.88,513.90,519.56,518.65,"10,121,200",META,"Meta Platforms, Inc."
"Jun 26, 2024",506.65,513.81,504.68,513.12,512.22,"8,882,300",META,"Meta Platforms, Inc."
"Jun 25, 2024",497.05,510.71,495.50,510.60,509.70,"12,109,800",META,"Meta Platforms, Inc."
"Jun 24, 2024",499.20,507.80,494.29,498.91,498.03,"13,525,300",META,"Meta Platforms, Inc."
"Jun 21, 2024",503.45,503.45,492.39,494.78,493.91,"23,130,700",META,"Meta Platforms, Inc."
"Jun 20, 2024",502.00,503.67,496.77,501.70,500.82,"11,801,200",META,"Meta Platforms, Inc."
"Jun 18, 2024",504.56,506.00,495.02,499.49,498.61,"13,060,400",META,"Meta Platforms, Inc."
"Jun 17, 2024",501.67,510.75,496.01,506.63,505.74,"11,266,600",META,"Meta Platforms, Inc."
"Jun 14, 2024",0.50 Dividend,,,,,,META,"Meta Platforms, Inc."
"Jun 14, 2024",502.65,507.15,500.75,504.16,503.27,"10,243,300",META,"Meta Platforms, Inc."
"Jun 13, 2024",505.71,509.36,501.36,504.10,502.71,"9,954,600",META,"Meta Platforms, Inc."
"Jun 12, 2024",513.99,514.01,504.47,508.84,507.44,"11,983,200",META,"Meta Platforms, Inc."
"Jun 11, 2024",500.16,507.60,498.27,507.47,506.08,"9,673,700",META,"Meta Platforms, Inc."
"Jun 10, 2024",493.86,502.66,493.41,502.60,501.22,"11,236,900",META,"Meta Platforms, Inc."
"Jun 7, 2024",495.91,498.91,490.17,492.96,491.61,"9,380,700",META,"Meta Platforms, Inc."
"Jun 6, 2024",492.98,502.82,490.89,493.76,492.40,"10,667,300",META,"Meta Platforms, Inc."
"Jun 5, 2024",484.45,496.65,483.91,495.06,493.70,"15,690,500",META,"Meta Platforms, Inc."
"Jun 4, 2024",477.00,478.89,473.23,476.99,475.68,"7,088,700",META,"Meta Platforms, Inc."
"Jun 3, 2024",470.86,479.60,468.24,477.49,476.18,"11,279,400",META,"Meta Platforms, Inc."
"May 31, 2024",465.80,469.12,454.46,466.83,465.55,"16,919,800",META,"Meta Platforms, Inc."
"May 30, 2024",471.67,471.73,464.71,467.05,465.77,"10,735,200",META,"Meta Platforms, Inc."
"May 29, 2024",474.66,479.85,473.70,474.36,473.06,"9,226,200",META,"Meta Platforms, Inc."
"May 28, 2024",476.58,480.86,474.84,479.92,478.60,"10,175,800",META,"Meta Platforms, Inc."
"May 24, 2024",467.62,479.85,466.30,478.22,476.91,"12,012,300",META,"Meta Platforms, Inc."
"May 23, 2024",472.88,474.36,461.54,465.78,464.50,"11,747,900",META,"Meta Platforms, Inc."
"May 22, 2024",467.87,473.72,465.65,467.78,466.49,"10,078,600",META,"Meta Platforms, Inc."
"May 21, 2024",467.12,470.70,462.27,464.63,463.35,"11,742,200",META,"Meta Platforms, Inc."
"May 20, 2024",469.95,473.20,467.04,468.84,467.55,"11,745,100",META,"Meta Platforms, Inc."
"May 17, 2024",470.83,472.80,468.42,471.91,470.61,"10,807,300",META,"Meta Platforms, Inc."
"May 16, 2024",475.00,477.69,472.75,473.23,471.93,"16,608,200",META,"Meta Platforms, Inc."
"May 15, 2024",474.98,482.50,471.20,481.54,480.22,"13,100,500",META,"Meta Platforms, Inc."
"May 14, 2024",463.37,472.54,460.08,471.85,470.55,"10,478,600",META,"Meta Platforms, Inc."
"May 13, 2024",472.75,473.35,462.85,468.01,466.72,"14,668,800",META,"Meta Platforms, Inc."
"May 10, 2024",477.09,477.50,469.60,476.20,474.89,"10,750,000",META,"Meta Platforms, Inc."
"May 9, 2024",470.00,476.08,467.63,475.42,474.11,"9,437,700",META,"Meta Platforms, Inc."
"May 8, 2024",463.50,475.58,463.00,472.60,471.30,"11,683,900",META,"Meta Platforms, Inc."
"May 7, 2024",466.29,471.53,461.31,468.24,466.95,"13,406,800",META,"Meta Platforms, Inc."
"May 6, 2024",455.58,466.16,453.34,465.68,464.40,"15,094,600",META,"Meta Platforms, Inc."
"May 3, 2024",445.93,454.17,443.85,451.96,450.72,"16,489,100",META,"Meta Platforms, Inc."
"May 2, 2024",438.84,443.96,432.28,441.68,440.47,"15,221,300",META,"Meta Platforms, Inc."
"May 1, 2024",428.60,449.96,427.11,439.19,437.98,"20,344,900",META,"Meta Platforms, Inc."
"Apr 30, 2024",431.05,439.62,429.72,430.17,428.99,"18,429,500",META,"Meta Platforms, Inc."
"Apr 29, 2024",439.56,439.76,428.56,432.62,431.43,"21,502,600",META,"Meta Platforms, Inc."
"Apr 26, 2024",441.46,446.44,431.96,443.29,442.07,"32,691,400",META,"Meta Platforms, Inc."
"Apr 25, 2024",421.40,445.77,414.50,441.38,440.17,"82,890,700",META,"Meta Platforms, Inc."
"Apr 24, 2024",508.06,510.00,484.58,493.50,492.14,"37,772,700",META,"Meta Platforms, Inc."
"Apr 23, 2024",491.25,498.76,488.97,496.10,494.74,"15,079,200",META,"Meta Platforms, Inc."
"Apr 22, 2024",489.72,492.01,473.40,481.73,480.41,"17,271,100",META,"Meta Platforms, Inc."
"Apr 19, 2024",502.80,502.80,475.73,481.07,479.75,"25,111,000",META,"Meta Platforms, Inc."
"Apr 18, 2024",499.82,512.21,499.04,501.80,500.42,"14,808,700",META,"Meta Platforms, Inc."
"Apr 17, 2024",503.10,503.16,487.14,494.17,492.81,"12,193,700",META,"Meta Platforms, Inc."
"Apr 16, 2024",498.11,504.77,497.11,499.76,498.39,"9,847,900",META,"Meta Platforms, Inc."
"Apr 15, 2024",516.72,518.53,497.28,500.23,498.86,"13,512,900",META,"Meta Platforms, Inc."
"Apr 12, 2024",517.75,520.19,509.33,511.90,510.49,"11,944,900",META,"Meta Platforms, Inc."
"Apr 11, 2024",521.11,523.86,517.29,523.16,521.72,"10,369,500",META,"Meta Platforms, Inc."
"Apr 10, 2024",509.29,522.56,505.80,519.83,518.40,"11,418,500",META,"Meta Platforms, Inc."
"Apr 9, 2024",522.23,525.87,506.74,516.90,515.48,"10,881,400",META,"Meta Platforms, Inc."
"Apr 8, 2024",529.28,531.49,518.89,519.25,517.82,"13,260,600",META,"Meta Platforms, Inc."
"Apr 5, 2024",516.86,530.70,514.41,527.34,525.89,"19,242,000",META,"Meta Platforms, Inc."
"Apr 4, 2024",516.42,530.00,510.58,510.92,509.52,"26,476,300",META,"Meta Platforms, Inc."
"Apr 3, 2024",498.93,507.24,498.75,506.74,505.35,"12,099,200",META,"Meta Platforms, Inc."
"Apr 2, 2024",485.10,497.53,484.65,497.37,496.00,"11,081,000",META,"Meta Platforms, Inc."
"Apr 1, 2024",487.20,497.43,481.78,491.35,490.00,"9,247,000",META,"Meta Platforms, Inc."
"Mar 28, 2024",492.84,492.89,485.15,485.58,484.25,"15,212,800",META,"Meta Platforms, Inc."
"Mar 27, 2024",499.30,499.89,488.07,493.86,492.50,"9,989,700",META,"Meta Platforms, Inc."
"Mar 26, 2024",505.13,510.00,495.21,495.89,494.53,"11,205,400",META,"Meta Platforms, Inc."
"Mar 25, 2024",505.79,507.22,500.24,503.02,501.64,"8,380,600",META,"Meta Platforms, Inc."
"Mar 22, 2024",507.00,509.97,504.34,509.58,508.18,"8,117,000",META,"Meta Platforms, Inc."
"Mar 21, 2024",514.71,515.04,506.01,507.76,506.36,"9,712,500",META,"Meta Platforms, Inc."
"Mar 20, 2024",499.50,508.20,495.17,505.52,504.13,"11,711,100",META,"Meta Platforms, Inc."
"Mar 19, 2024",488.17,496.63,481.28,496.24,494.88,"10,903,100",META,"Meta Platforms, Inc."
"Mar 18, 2024",491.91,497.42,486.81,496.98,495.61,"11,755,300",META,"Meta Platforms, Inc."
"Mar 15, 2024",489.01,491.83,481.30,484.10,482.77,"29,141,700",META,"Meta Platforms, Inc."
"Mar 14, 2024",500.26,501.35,488.16,491.83,490.48,"12,620,000",META,"Meta Platforms, Inc."
"Mar 13, 2024",495.39,500.98,491.03,495.57,494.21,"12,090,700",META,"Meta Platforms, Inc."
"Mar 12, 2024",493.26,502.31,484.73,499.75,498.38,"15,448,200",META,"Meta Platforms, Inc."
"Mar 11, 2024",497.01,497.32,476.00,483.59,482.26,"20,428,300",META,"Meta Platforms, Inc."
